Plugin ID,CVE,CVSS,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"66334","","","None","192.168.171.130","tcp","0","Patch Report","The remote host is missing several patches.","The remote host is missing one or more security patches. This plugin
lists the newest version of each patch to install to make sure the
remote host is up-to-date.","Install the patches listed below.","","

. You need to take the following 3 actions :

[ Apache 2.2.x < 2.2.28 Multiple Vulnerabilities (77531) ]

+ Action to take : Upgrade to Apache version 2.2.29 or later.

Note that version 2.2.28 was never officially released.

+Impact : Taking this action will resolve 43 different vulnerabilities (CVEs).



[ MS05-027: Vulnerability in SMB Could Allow Remote Code Execution (896422) (uncredentialed check) (18502) ]

+ Action to take : Microsoft has released a set of patches for Windows 2000, XP and 2003.


[ PHP < 5.3.12 / 5.4.2 CGI Query String Code Execution (58988) ]

+ Action to take : Upgrade to PHP version 5.3.12 / 5.4.2 or later.  A 'mod_rewrite' workaround is available as well.

+Impact : Taking this action will resolve 64 different vulnerabilities (CVEs).



"
"68915","CVE-2013-1862","5.1","Medium","192.168.171.130","tcp","80","Apache 2.2.x < 2.2.25 Multiple Vulnerabilities","The remote web server may be affected by multiple cross-site scripting
vulnerabilities.","According to its banner, the version of Apache 2.2.x running on the
remote host is prior to 2.2.25. It is, therefore, potentially affected
by the following vulnerabilities :

  - A flaw exists in the 'RewriteLog' function where it
    fails to sanitize escape sequences from being written
    to log files, making it potentially vulnerable to
    arbitrary command execution. (CVE-2013-1862)

  - A denial of service vulnerability exists relating to
    the 'mod_dav' module as it relates to MERGE requests.
    (CVE-2013-1896)

Note that Nessus did not actually test for these issues, but instead
has relied on the version in the server's banner.","Upgrade to Apache version 2.2.25 or later. Alternatively, ensure that
the affected modules are not in use.","https://archive.apache.org/dist/httpd/CHANGES_2.2.25
http://httpd.apache.org/security/vulnerabilities_22.html
http://www.nessus.org/u?f050c342","
  Version source    : Server: Apache/2.2.6
  Installed version : 2.2.6
  Fixed version     : 2.2.25
"
"68915","CVE-2013-1896","5.1","Medium","192.168.171.130","tcp","80","Apache 2.2.x < 2.2.25 Multiple Vulnerabilities","The remote web server may be affected by multiple cross-site scripting
vulnerabilities.","According to its banner, the version of Apache 2.2.x running on the
remote host is prior to 2.2.25. It is, therefore, potentially affected
by the following vulnerabilities :

  - A flaw exists in the 'RewriteLog' function where it
    fails to sanitize escape sequences from being written
    to log files, making it potentially vulnerable to
    arbitrary command execution. (CVE-2013-1862)

  - A denial of service vulnerability exists relating to
    the 'mod_dav' module as it relates to MERGE requests.
    (CVE-2013-1896)

Note that Nessus did not actually test for these issues, but instead
has relied on the version in the server's banner.","Upgrade to Apache version 2.2.25 or later. Alternatively, ensure that
the affected modules are not in use.","https://archive.apache.org/dist/httpd/CHANGES_2.2.25
http://httpd.apache.org/security/vulnerabilities_22.html
http://www.nessus.org/u?f050c342","
  Version source    : Server: Apache/2.2.6
  Installed version : 2.2.6
  Fixed version     : 2.2.25
"
"73182","","10.0","Critical","192.168.171.130","tcp","0","Microsoft Windows XP Unsupported Installation Detection","The remote operating system is no longer supported.","The remote host is running Microsoft Windows XP. Support for this
operating system by Microsoft ended April 8th, 2014.

Lack of support implies that no new security patches for the product
will be released by the vendor. As a result, it is likely to contain
security vulnerabilities. Furthermore, Microsoft is unlikely to
investigate or acknowledge reports of vulnerabilities.","Upgrade to a version of Windows that is currently supported.","http://www.nessus.org/u?33ca6af0",""
"73289","CVE-2012-1171","5.0","Medium","192.168.171.130","tcp","80","PHP PHP_RSHUTDOWN_FUNCTION Security Bypass","The remote web server uses a version of PHP that is potentially
affected by a security bypass vulnerability.","According to its banner, the version of PHP 5.x installed on the
remote host is 5.x prior to 5.3.11 or 5.4.x prior to 5.4.1 and thus,
is potentially affected by a security bypass vulnerability.

An error exists related to the function 'PHP_RSHUTDOWN_FUNCTION' in
the libxml extension and the 'stream_close' method that could allow a
remote attacker to bypass 'open_basedir' protections and obtain
sensitive information.

Note that this plugin has not attempted to exploit this issue, but has
instead relied only on PHP's self-reported version number.","Upgrade to PHP version 5.3.11 / 5.4.1 or later.","http://www.nessus.org/u?bcc428c2
https://bugs.php.net/bug.php?id=61367","
  Version source    : Server: Apache/2.2.6 (Win32) PHP/5.2.5
  Installed version : 5.2.5
  Fixed version     : 5.3.11 / 5.4.1
"
"73405","CVE-2013-6438","4.3","Medium","192.168.171.130","tcp","80","Apache 2.2.x < 2.2.27 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","According to its banner, the version of Apache 2.2.x running on the
remote host is a version prior to 2.2.27. It is, therefore,
potentially affected by the following vulnerabilities :

  - A flaw exists with the 'mod_dav' module that is caused
    when tracking the length of CDATA that has leading white
    space. A remote attacker with a specially crafted DAV
    WRITE request can cause the service to stop responding.
    (CVE-2013-6438)

  - A flaw exists in 'mod_log_config' module that is caused
    when logging a cookie that has an unassigned value. A
    remote attacker with a specially crafted request can
    cause the service to crash. (CVE-2014-0098)

Note that Nessus did not actually test for these issues, but instead
has relied on the version in the server's banner.","Upgrade to Apache version 2.2.27 or later. Alternatively, ensure that
the affected modules are not in use.","https://archive.apache.org/dist/httpd/CHANGES_2.2.27
http://httpd.apache.org/security/vulnerabilities_22.html","
  Version source    : Server: Apache/2.2.6
  Installed version : 2.2.6
  Fixed version     : 2.2.27
"
"73405","CVE-2014-0098","4.3","Medium","192.168.171.130","tcp","80","Apache 2.2.x < 2.2.27 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","According to its banner, the version of Apache 2.2.x running on the
remote host is a version prior to 2.2.27. It is, therefore,
potentially affected by the following vulnerabilities :

  - A flaw exists with the 'mod_dav' module that is caused
    when tracking the length of CDATA that has leading white
    space. A remote attacker with a specially crafted DAV
    WRITE request can cause the service to stop responding.
    (CVE-2013-6438)

  - A flaw exists in 'mod_log_config' module that is caused
    when logging a cookie that has an unassigned value. A
    remote attacker with a specially crafted request can
    cause the service to crash. (CVE-2014-0098)

Note that Nessus did not actually test for these issues, but instead
has relied on the version in the server's banner.","Upgrade to Apache version 2.2.27 or later. Alternatively, ensure that
the affected modules are not in use.","https://archive.apache.org/dist/httpd/CHANGES_2.2.27
http://httpd.apache.org/security/vulnerabilities_22.html","
  Version source    : Server: Apache/2.2.6
  Installed version : 2.2.6
  Fixed version     : 2.2.27
"
"77531","CVE-2013-5704","7.5","High","192.168.171.130","tcp","80","Apache 2.2.x < 2.2.28 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","According to its banner, the version of Apache 2.2.x running on the
remote host is prior to 2.2.28. It is, therefore, affected by the
following vulnerabilities :

  - An flaw exists within the 'mod_headers' module which
    allows a remote attacker to inject arbitrary headers.
    This is done by placing a header in the trailer portion
    of data being sent using chunked transfer encoding.
    (CVE-2013-5704)

  - An flaw exists within the 'mod_deflate' module when
    handling highly compressed bodies. Using a specially
    crafted request, a remote attacker can exploit this to
    cause a denial of service by exhausting memory and CPU
    resources. (CVE-2014-0118)

  - The 'mod_status' module contains a race condition that
    can be triggered when handling the scoreboard. A remote
    attacker can exploit this to cause a denial of service,
    execute arbitrary code, or obtain sensitive credential
    information. (CVE-2014-0226)

  - The 'mod_cgid' module lacks a time out mechanism. Using
    a specially crafted request, a remote attacker can use
    this flaw to cause a denial of service by causing child
    processes to linger indefinitely, eventually filling up
    the scoreboard. (CVE-2014-0231)

Note that Nessus has not tested for these issues but has instead
relied only on the application's self-reported version number.","Upgrade to Apache version 2.2.29 or later.

Note that version 2.2.28 was never officially released.","http://www.zerodayinitiative.com/advisories/ZDI-14-236/
https://archive.apache.org/dist/httpd/CHANGES_2.2.29
http://httpd.apache.org/security/vulnerabilities_22.html
http://martin.swende.se/blog/HTTPChunked.html","
  Version source    : Server: Apache/2.2.6
  Installed version : 2.2.6
  Fixed version     : 2.2.29
"
"77531","CVE-2014-0118","7.5","High","192.168.171.130","tcp","80","Apache 2.2.x < 2.2.28 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","According to its banner, the version of Apache 2.2.x running on the
remote host is prior to 2.2.28. It is, therefore, affected by the
following vulnerabilities :

  - An flaw exists within the 'mod_headers' module which
    allows a remote attacker to inject arbitrary headers.
    This is done by placing a header in the trailer portion
    of data being sent using chunked transfer encoding.
    (CVE-2013-5704)

  - An flaw exists within the 'mod_deflate' module when
    handling highly compressed bodies. Using a specially
    crafted request, a remote attacker can exploit this to
    cause a denial of service by exhausting memory and CPU
    resources. (CVE-2014-0118)

  - The 'mod_status' module contains a race condition that
    can be triggered when handling the scoreboard. A remote
    attacker can exploit this to cause a denial of service,
    execute arbitrary code, or obtain sensitive credential
    information. (CVE-2014-0226)

  - The 'mod_cgid' module lacks a time out mechanism. Using
    a specially crafted request, a remote attacker can use
    this flaw to cause a denial of service by causing child
    processes to linger indefinitely, eventually filling up
    the scoreboard. (CVE-2014-0231)

Note that Nessus has not tested for these issues but has instead
relied only on the application's self-reported version number.","Upgrade to Apache version 2.2.29 or later.

Note that version 2.2.28 was never officially released.","http://www.zerodayinitiative.com/advisories/ZDI-14-236/
https://archive.apache.org/dist/httpd/CHANGES_2.2.29
http://httpd.apache.org/security/vulnerabilities_22.html
http://martin.swende.se/blog/HTTPChunked.html","
  Version source    : Server: Apache/2.2.6
  Installed version : 2.2.6
  Fixed version     : 2.2.29
"
"77531","CVE-2014-0226","7.5","High","192.168.171.130","tcp","80","Apache 2.2.x < 2.2.28 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","According to its banner, the version of Apache 2.2.x running on the
remote host is prior to 2.2.28. It is, therefore, affected by the
following vulnerabilities :

  - An flaw exists within the 'mod_headers' module which
    allows a remote attacker to inject arbitrary headers.
    This is done by placing a header in the trailer portion
    of data being sent using chunked transfer encoding.
    (CVE-2013-5704)

  - An flaw exists within the 'mod_deflate' module when
    handling highly compressed bodies. Using a specially
    crafted request, a remote attacker can exploit this to
    cause a denial of service by exhausting memory and CPU
    resources. (CVE-2014-0118)

  - The 'mod_status' module contains a race condition that
    can be triggered when handling the scoreboard. A remote
    attacker can exploit this to cause a denial of service,
    execute arbitrary code, or obtain sensitive credential
    information. (CVE-2014-0226)

  - The 'mod_cgid' module lacks a time out mechanism. Using
    a specially crafted request, a remote attacker can use
    this flaw to cause a denial of service by causing child
    processes to linger indefinitely, eventually filling up
    the scoreboard. (CVE-2014-0231)

Note that Nessus has not tested for these issues but has instead
relied only on the application's self-reported version number.","Upgrade to Apache version 2.2.29 or later.

Note that version 2.2.28 was never officially released.","http://www.zerodayinitiative.com/advisories/ZDI-14-236/
https://archive.apache.org/dist/httpd/CHANGES_2.2.29
http://httpd.apache.org/security/vulnerabilities_22.html
http://martin.swende.se/blog/HTTPChunked.html","
  Version source    : Server: Apache/2.2.6
  Installed version : 2.2.6
  Fixed version     : 2.2.29
"
